Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-3844,2023-10-05,2023-10-07,Same Day,CUS-1808,Customer_179,Consumer,East,Technology,Laptop,Laptop - Technology,290.29,2,0.05,89.77
ORD-3845,2022-12-05,2022-12-08,First Class,CUS-1960,Customer_11,Corporate,North,Furniture,Bookshelf,Bookshelf - Furniture,1769.1,3,0.1,326.39
ORD-3846,2023-07-13,2023-07-15,Second Class,CUS-1251,Customer_76,Home Office,Central,Technology,Monitor,Monitor - Technology,1779.81,2,0.05,322.12
ORD-3847,2022-06-24,2022-06-29,Standard Class,CUS-1008,Customer_149,Corporate,Central,Furniture,Cabinet,Cabinet - Furniture,2245.27,4,0.0,383.65
ORD-3848,2022-12-04,2022-12-07,Second Class,CUS-1083,Customer_442,Home Office,South,Furniture,Desk,Desk - Furniture,797.96,4,0.15,102.28
ORD-3849,2022-08-15,2022-08-19,First Class,CUS-1303,Customer_158,Consumer,North,Technology,Monitor,Monitor - Technology,3440.77,3,0.1,834.33
ORD-3850,2024-10-05,2024-10-07,Standard Class,CUS-1340,Customer_245,Home Office,East,Technology,Printer,Printer - Technology,608.54,2,0.0,135.83
ORD-3851,2024-02-05,2024-02-09,First Class,CUS-1906,Customer_9,Corporate,East,Technology,Keyboard,Keyboard - Technology,1109.03,3,0.0,245.64
ORD-3852,2024-06-02,2024-06-08,First Class,CUS-1423,Customer_153,Consumer,East,Technology,Laptop,Laptop - Technology,767.81,1,0.15,137.41
ORD-3853,2023-02-10,2023-02-12,Standard Class,CUS-1261,Customer_484,Consumer,East,Technology,Keyboard,Keyboard - Technology,750.1,2,0.05,127.34
ORD-3854,2022-01-27,2022-02-03,Second Class,CUS-1799,Customer_259,Home Office,East,Office Supplies,Pens,Pens - Office Supplies,756.05,9,0.1,273.48
ORD-3855,2024-10-14,2024-10-15,Standard Class,CUS-1144,Customer_242,Consumer,South,Office Supplies,Folders,Folders - Office Supplies,328.29,7,0.0,126.77
ORD-3856,2024-07-03,2024-07-07,Same Day,CUS-1004,Customer_409,Corporate,West,Technology,Laptop,Laptop - Technology,1095.27,1,0.1,318.58
ORD-3857,2022-05-20,2022-05-24,Standard Class,CUS-1375,Customer_123,Consumer,South,Furniture,Table,Table - Furniture,278.58,1,0.0,41.91
ORD-3858,2022-08-12,2022-08-13,Standard Class,CUS-1918,Customer_377,Home Office,West,Office Supplies,Pens,Pens - Office Supplies,580.27,6,0.0,236.9
ORD-3859,2022-08-20,2022-08-23,Standard Class,CUS-1849,Customer_155,Corporate,West,Furniture,Chair,Chair - Furniture,360.25,1,0.0,78.93
ORD-3860,2024-07-01,2024-07-07,Standard Class,CUS-1073,Customer_484,Corporate,Central,Furniture,Table,Table - Furniture,1284.01,2,0.1,266.45
ORD-3861,2023-09-24,2023-09-30,Second Class,CUS-1695,Customer_133,Corporate,East,Technology,Mouse,Mouse - Technology,1109.39,3,0.2,308.51
ORD-3862,2022-02-25,2022-03-04,Standard Class,CUS-1326,Customer_407,Consumer,Central,Office Supplies,Folders,Folders - Office Supplies,48.39,2,0.15,20.25
ORD-3863,2022-08-31,2022-09-07,Second Class,CUS-1927,Customer_178,Corporate,West,Furniture,Cabinet,Cabinet - Furniture,2241.23,4,0.0,261.7
ORD-3864,2022-04-05,2022-04-10,First Class,CUS-1146,Customer_458,Corporate,South,Office Supplies,Folders,Folders - Office Supplies,538.39,9,0.0,238.3
ORD-3865,2022-08-20,2022-08-25,Same Day,CUS-1087,Customer_247,Corporate,North,Office Supplies,Folders,Folders - Office Supplies,396.94,6,0.0,138.59
ORD-3866,2023-04-21,2023-04-23,Same Day,CUS-1913,Customer_87,Home Office,North,Technology,Printer,Printer - Technology,1381.38,2,0.0,298.39
ORD-3867,2023-02-10,2023-02-14,First Class,CUS-1399,Customer_399,Consumer,Central,Office Supplies,Paper,Paper - Office Supplies,480.36,9,0.0,195.76
ORD-3868,2024-06-27,2024-07-04,Standard Class,CUS-1052,Customer_64,Home Office,Central,Office Supplies,Binders,Binders - Office Supplies,30.14,1,0.15,8.18
ORD-3869,2023-09-25,2023-10-02,Same Day,CUS-1113,Customer_22,Consumer,Central,Furniture,Desk,Desk - Furniture,194.08,1,0.2,29.34
ORD-3870,2024-06-29,2024-07-06,Standard Class,CUS-1831,Customer_118,Corporate,East,Technology,Mouse,Mouse - Technology,850.81,1,0.05,131.55
ORD-3871,2022-01-29,2022-02-03,First Class,CUS-1122,Customer_191,Home Office,Central,Furniture,Desk,Desk - Furniture,1811.27,3,0.05,307.1
ORD-3872,2024-05-14,2024-05-17,Second Class,CUS-1032,Customer_89,Home Office,South,Technology,Mouse,Mouse - Technology,1732.77,2,0.1,307.29
ORD-3873,2022-02-09,2022-02-10,First Class,CUS-1502,Customer_279,Corporate,East,Office Supplies,Paper,Paper - Office Supplies,186.16,4,0.1,51.48
ORD-3874,2024-02-27,2024-03-05,Standard Class,CUS-1316,Customer_21,Corporate,Central,Technology,Mouse,Mouse - Technology,732.75,2,0.05,235.27
ORD-3875,2022-05-01,2022-05-07,Standard Class,CUS-1349,Customer_326,Consumer,East,Technology,Monitor,Monitor - Technology,1987.06,3,0.0,649.72
ORD-3876,2022-11-16,2022-11-17,Same Day,CUS-1491,Customer_41,Consumer,South,Furniture,Chair,Chair - Furniture,1748.99,3,0.1,281.23
ORD-3877,2023-06-11,2023-06-18,Same Day,CUS-1957,Customer_427,Corporate,East,Technology,Keyboard,Keyboard - Technology,405.05,3,0.15,117.81
ORD-3878,2024-09-16,2024-09-19,Second Class,CUS-1161,Customer_396,Corporate,East,Office Supplies,Binders,Binders - Office Supplies,41.65,3,0.05,17.37
ORD-3879,2023-09-21,2023-09-28,Same Day,CUS-1318,Customer_111,Consumer,Central,Furniture,Cabinet,Cabinet - Furniture,747.4,3,0.0,114.97
ORD-3880,2024-03-17,2024-03-19,First Class,CUS-1910,Customer_132,Home Office,South,Technology,Laptop,Laptop - Technology,416.33,1,0.05,115.71
ORD-3881,2023-07-10,2023-07-11,First Class,CUS-1886,Customer_179,Corporate,South,Technology,Monitor,Monitor - Technology,1110.06,2,0.0,376.04
ORD-3882,2022-11-28,2022-11-30,Same Day,CUS-1714,Customer_31,Consumer,East,Furniture,Cabinet,Cabinet - Furniture,473.0,1,0.0,106.4
ORD-3883,2022-07-12,2022-07-16,Second Class,CUS-1987,Customer_81,Home Office,North,Technology,Laptop,Laptop - Technology,2595.72,3,0.0,420.43
ORD-3884,2022-06-02,2022-06-04,First Class,CUS-1539,Customer_237,Home Office,East,Office Supplies,Binders,Binders - Office Supplies,192.21,3,0.15,55.49
ORD-3885,2024-07-25,2024-07-31,Second Class,CUS-1353,Customer_328,Consumer,West,Office Supplies,Binders,Binders - Office Supplies,300.79,8,0.1,115.49
ORD-3886,2023-05-13,2023-05-16,Standard Class,CUS-1520,Customer_50,Home Office,East,Office Supplies,Binders,Binders - Office Supplies,340.53,9,0.1,106.97
ORD-3887,2023-05-28,2023-06-01,First Class,CUS-1363,Customer_108,Home Office,West,Technology,Mouse,Mouse - Technology,176.55,1,0.1,33.2
ORD-3888,2024-11-03,2024-11-10,Same Day,CUS-1593,Customer_365,Corporate,East,Office Supplies,Pens,Pens - Office Supplies,573.32,9,0.1,170.12
ORD-3889,2024-01-08,2024-01-13,First Class,CUS-1909,Customer_457,Corporate,North,Technology,Printer,Printer - Technology,2038.49,3,0.0,569.39
ORD-3890,2024-09-04,2024-09-07,First Class,CUS-1653,Customer_320,Corporate,South,Furniture,Cabinet,Cabinet - Furniture,725.1,4,0.05,132.96
ORD-3891,2023-03-21,2023-03-23,Standard Class,CUS-1699,Customer_445,Home Office,East,Furniture,Desk,Desk - Furniture,382.14,3,0.0,58.47
ORD-3892,2024-04-25,2024-04-27,Standard Class,CUS-1393,Customer_25,Consumer,West,Office Supplies,Pens,Pens - Office Supplies,643.64,9,0.0,294.3
ORD-3893,2022-07-09,2022-07-16,Second Class,CUS-1874,Customer_23,Consumer,North,Office Supplies,Binders,Binders - Office Supplies,616.24,7,0.1,206.27
ORD-3894,2023-06-10,2023-06-16,Standard Class,CUS-1315,Customer_30,Home Office,North,Office Supplies,Staplers,Staplers - Office Supplies,113.78,4,0.0,34.23
ORD-3895,2022-08-13,2022-08-19,Standard Class,CUS-1693,Customer_334,Consumer,North,Technology,Laptop,Laptop - Technology,1872.22,2,0.1,374.32
ORD-3896,2024-10-27,2024-11-02,Standard Class,CUS-1250,Customer_221,Corporate,East,Furniture,Bookshelf,Bookshelf - Furniture,572.72,1,0.0,136.91
ORD-3897,2022-12-04,2022-12-11,First Class,CUS-1196,Customer_315,Corporate,South,Office Supplies,Pens,Pens - Office Supplies,276.89,3,0.1,111.22
ORD-3898,2024-09-14,2024-09-15,Same Day,CUS-1071,Customer_155,Corporate,Central,Furniture,Desk,Desk - Furniture,583.45,1,0.15,112.86
ORD-3899,2023-01-13,2023-01-20,First Class,CUS-1907,Customer_130,Corporate,North,Furniture,Desk,Desk - Furniture,225.55,1,0.0,35.91
ORD-3900,2023-02-10,2023-02-12,Second Class,CUS-1268,Customer_339,Corporate,Central,Technology,Printer,Printer - Technology,2801.64,3,0.15,747.96
ORD-3901,2024-01-03,2024-01-05,Standard Class,CUS-1255,Customer_419,Corporate,Central,Technology,Mouse,Mouse - Technology,481.88,2,0.0,98.34
ORD-3902,2022-07-30,2022-08-06,Standard Class,CUS-1377,Customer_259,Consumer,East,Office Supplies,Pens,Pens - Office Supplies,41.47,3,0.0,16.25
ORD-3903,2022-04-04,2022-04-11,First Class,CUS-1202,Customer_194,Corporate,East,Office Supplies,Binders,Binders - Office Supplies,309.12,8,0.1,91.71
ORD-3904,2023-06-27,2023-07-03,First Class,CUS-1424,Customer_409,Corporate,West,Furniture,Table,Table - Furniture,1119.62,2,0.1,192.35
ORD-3905,2023-11-02,2023-11-05,Standard Class,CUS-1540,Customer_80,Consumer,South,Office Supplies,Paper,Paper - Office Supplies,165.82,8,0.15,64.93
ORD-3906,2024-07-22,2024-07-27,Same Day,CUS-1629,Customer_448,Consumer,East,Furniture,Chair,Chair - Furniture,1320.21,3,0.15,130.52
ORD-3907,2023-06-05,2023-06-12,Second Class,CUS-1087,Customer_384,Corporate,East,Office Supplies,Folders,Folders - Office Supplies,198.04,2,0.2,53.54
ORD-3908,2023-06-01,2023-06-06,First Class,CUS-1554,Customer_136,Consumer,East,Office Supplies,Paper,Paper - Office Supplies,219.14,5,0.0,81.54
ORD-3909,2022-11-26,2022-11-27,First Class,CUS-1902,Customer_35,Consumer,South,Office Supplies,Binders,Binders - Office Supplies,315.48,8,0.0,134.68
ORD-3910,2023-03-26,2023-04-01,Second Class,CUS-1166,Customer_376,Corporate,North,Furniture,Desk,Desk - Furniture,147.59,1,0.0,33.17
ORD-3911,2022-07-20,2022-07-22,Same Day,CUS-1041,Customer_349,Corporate,West,Furniture,Cabinet,Cabinet - Furniture,675.91,1,0.1,112.78
ORD-3912,2024-01-12,2024-01-18,Second Class,CUS-1072,Customer_213,Corporate,East,Technology,Keyboard,Keyboard - Technology,1802.13,2,0.1,257.7
ORD-3913,2024-08-05,2024-08-11,Second Class,CUS-1833,Customer_337,Home Office,West,Office Supplies,Binders,Binders - Office Supplies,345.81,4,0.0,159.82
ORD-3914,2024-06-04,2024-06-10,Same Day,CUS-1358,Customer_31,Home Office,East,Technology,Laptop,Laptop - Technology,1727.31,2,0.0,469.28
ORD-3915,2022-07-24,2022-07-25,First Class,CUS-1686,Customer_288,Consumer,Central,Furniture,Bookshelf,Bookshelf - Furniture,675.0,2,0.05,113.87
ORD-3916,2023-08-23,2023-08-29,Second Class,CUS-1864,Customer_55,Home Office,East,Furniture,Chair,Chair - Furniture,981.04,4,0.1,144.66
ORD-3917,2023-07-30,2023-07-31,Same Day,CUS-1091,Customer_96,Consumer,East,Furniture,Table,Table - Furniture,385.73,1,0.1,84.31
ORD-3918,2022-10-13,2022-10-15,First Class,CUS-1335,Customer_398,Home Office,West,Office Supplies,Staplers,Staplers - Office Supplies,568.82,6,0.1,232.56
ORD-3919,2022-06-19,2022-06-20,Second Class,CUS-1819,Customer_472,Corporate,Central,Office Supplies,Paper,Paper - Office Supplies,108.97,4,0.1,33.83
ORD-3920,2022-02-06,2022-02-08,Standard Class,CUS-1598,Customer_46,Corporate,Central,Furniture,Cabinet,Cabinet - Furniture,2077.19,3,0.0,461.57
ORD-3921,2023-05-21,2023-05-26,Same Day,CUS-1537,Customer_380,Consumer,Central,Furniture,Desk,Desk - Furniture,1526.29,2,0.0,194.6
ORD-3922,2023-03-05,2023-03-12,Standard Class,CUS-1976,Customer_318,Consumer,Central,Furniture,Bookshelf,Bookshelf - Furniture,2636.75,4,0.05,621.25
ORD-3923,2022-11-19,2022-11-26,First Class,CUS-1043,Customer_240,Consumer,South,Technology,Keyboard,Keyboard - Technology,1796.9,3,0.0,491.17
ORD-3924,2022-03-06,2022-03-12,Second Class,CUS-1074,Customer_138,Consumer,Central,Office Supplies,Pens,Pens - Office Supplies,852.45,9,0.0,377.15
ORD-3925,2023-04-24,2023-04-25,Standard Class,CUS-1785,Customer_455,Home Office,Central,Office Supplies,Binders,Binders - Office Supplies,247.17,3,0.0,113.11
ORD-3926,2022-11-01,2022-11-07,Standard Class,CUS-1596,Customer_466,Home Office,North,Furniture,Cabinet,Cabinet - Furniture,847.21,4,0.0,148.78
ORD-3927,2024-12-06,2024-12-08,Standard Class,CUS-1765,Customer_68,Corporate,South,Office Supplies,Binders,Binders - Office Supplies,520.37,7,0.0,243.72
ORD-3928,2023-07-19,2023-07-22,Second Class,CUS-1696,Customer_299,Home Office,East,Technology,Monitor,Monitor - Technology,1737.55,2,0.1,413.35
ORD-3929,2024-01-22,2024-01-25,Same Day,CUS-1520,Customer_266,Consumer,South,Office Supplies,Staplers,Staplers - Office Supplies,71.2,4,0.05,21.5
ORD-3930,2024-04-12,2024-04-14,Standard Class,CUS-1677,Customer_227,Home Office,East,Furniture,Table,Table - Furniture,1082.41,3,0.0,195.08
ORD-3931,2023-10-10,2023-10-11,Second Class,CUS-1129,Customer_21,Consumer,North,Technology,Keyboard,Keyboard - Technology,951.39,3,0.0,304.01
ORD-3932,2024-06-01,2024-06-03,Standard Class,CUS-1035,Customer_202,Consumer,West,Technology,Laptop,Laptop - Technology,2570.69,3,0.15,364.28
ORD-3933,2022-04-28,2022-05-04,Same Day,CUS-1882,Customer_355,Corporate,East,Furniture,Bookshelf,Bookshelf - Furniture,1155.02,2,0.0,178.12
ORD-3934,2022-02-17,2022-02-22,Same Day,CUS-1762,Customer_20,Consumer,Central,Technology,Laptop,Laptop - Technology,716.29,1,0.0,153.57
ORD-3935,2022-01-07,2022-01-13,Second Class,CUS-1260,Customer_488,Consumer,North,Furniture,Cabinet,Cabinet - Furniture,1533.91,3,0.0,374.96
ORD-3936,2023-02-05,2023-02-10,First Class,CUS-1173,Customer_395,Home Office,West,Office Supplies,Binders,Binders - Office Supplies,591.29,8,0.0,193.68
ORD-3937,2023-06-14,2023-06-17,Same Day,CUS-1444,Customer_411,Consumer,South,Office Supplies,Paper,Paper - Office Supplies,7.72,1,0.0,3.7
ORD-3938,2022-05-02,2022-05-03,First Class,CUS-1583,Customer_471,Consumer,East,Technology,Mouse,Mouse - Technology,653.58,2,0.15,178.05
ORD-3939,2022-05-23,2022-05-26,First Class,CUS-1257,Customer_448,Corporate,Central,Furniture,Desk,Desk - Furniture,2288.59,4,0.15,484.3
ORD-3940,2024-03-03,2024-03-04,Second Class,CUS-1723,Customer_52,Home Office,South,Office Supplies,Pens,Pens - Office Supplies,56.29,1,0.05,22.22
ORD-3941,2022-07-21,2022-07-22,Standard Class,CUS-1632,Customer_224,Consumer,North,Office Supplies,Staplers,Staplers - Office Supplies,412.86,5,0.0,124.75
ORD-3942,2023-06-26,2023-06-28,Second Class,CUS-1587,Customer_89,Consumer,Central,Furniture,Desk,Desk - Furniture,140.33,1,0.05,25.68
ORD-3943,2023-08-16,2023-08-18,Second Class,CUS-1429,Customer_178,Consumer,East,Furniture,Cabinet,Cabinet - Furniture,1535.94,3,0.1,171.18
ORD-3944,2023-07-26,2023-07-30,Second Class,CUS-1627,Customer_323,Home Office,North,Technology,Monitor,Monitor - Technology,1309.98,3,0.0,293.48
ORD-3945,2024-02-13,2024-02-14,Second Class,CUS-1248,Customer_72,Consumer,South,Furniture,Desk,Desk - Furniture,673.3,4,0.15,129.37
ORD-3946,2023-03-23,2023-03-25,First Class,CUS-1201,Customer_267,Corporate,South,Technology,Printer,Printer - Technology,2392.21,2,0.15,418.31
ORD-3947,2024-11-24,2024-12-01,Second Class,CUS-1348,Customer_124,Home Office,Central,Office Supplies,Folders,Folders - Office Supplies,384.53,5,0.0,151.84
ORD-3948,2023-03-21,2023-03-28,Same Day,CUS-1773,Customer_125,Home Office,South,Technology,Printer,Printer - Technology,548.85,2,0.1,83.42
ORD-3949,2022-01-28,2022-01-29,Second Class,CUS-1013,Customer_155,Home Office,East,Technology,Mouse,Mouse - Technology,1231.83,2,0.0,420.7
ORD-3950,2024-06-29,2024-07-04,Same Day,CUS-1811,Customer_180,Consumer,East,Office Supplies,Binders,Binders - Office Supplies,331.12,6,0.1,145.91
ORD-3951,2024-08-15,2024-08-17,Standard Class,CUS-1460,Customer_125,Corporate,Central,Technology,Laptop,Laptop - Technology,884.78,1,0.15,173.43
ORD-3952,2024-10-31,2024-11-04,Second Class,CUS-1401,Customer_435,Home Office,North,Office Supplies,Folders,Folders - Office Supplies,650.74,8,0.1,211.85
ORD-3953,2022-05-02,2022-05-09,Second Class,CUS-1473,Customer_363,Corporate,Central,Furniture,Cabinet,Cabinet - Furniture,1847.51,3,0.2,232.07
ORD-3954,2024-04-09,2024-04-16,Same Day,CUS-1685,Customer_64,Home Office,West,Technology,Keyboard,Keyboard - Technology,408.05,2,0.15,113.1
ORD-3955,2022-08-14,2022-08-21,Standard Class,CUS-1917,Customer_368,Consumer,East,Office Supplies,Staplers,Staplers - Office Supplies,406.79,9,0.15,148.11
ORD-3956,2023-02-12,2023-02-19,Standard Class,CUS-1154,Customer_145,Home Office,Central,Technology,Printer,Printer - Technology,2406.41,3,0.05,435.97
ORD-3957,2024-09-12,2024-09-13,First Class,CUS-1924,Customer_478,Corporate,East,Office Supplies,Binders,Binders - Office Supplies,435.35,7,0.1,192.33
ORD-3958,2022-03-07,2022-03-14,Standard Class,CUS-1008,Customer_415,Corporate,Central,Furniture,Desk,Desk - Furniture,1205.17,4,0.0,160.72
ORD-3959,2024-01-31,2024-02-02,Standard Class,CUS-1923,Customer_387,Home Office,East,Office Supplies,Binders,Binders - Office Supplies,294.6,3,0.2,87.48
ORD-3960,2023-10-31,2023-11-06,Standard Class,CUS-1495,Customer_432,Corporate,Central,Furniture,Desk,Desk - Furniture,338.46,2,0.0,37.6
ORD-3961,2023-08-25,2023-09-01,First Class,CUS-1978,Customer_250,Consumer,North,Furniture,Cabinet,Cabinet - Furniture,2620.58,4,0.0,287.99
ORD-3962,2023-07-26,2023-07-31,Standard Class,CUS-1947,Customer_370,Corporate,West,Furniture,Cabinet,Cabinet - Furniture,264.2,1,0.15,50.55
ORD-3963,2024-10-12,2024-10-14,Second Class,CUS-1999,Customer_407,Consumer,South,Technology,Monitor,Monitor - Technology,222.53,1,0.0,59.2
ORD-3964,2022-06-13,2022-06-19,Same Day,CUS-1957,Customer_183,Consumer,East,Technology,Printer,Printer - Technology,1747.72,2,0.0,351.96
ORD-3965,2022-01-26,2022-01-29,Same Day,CUS-1716,Customer_426,Corporate,North,Furniture,Table,Table - Furniture,418.78,2,0.0,104.52
ORD-3966,2022-12-25,2022-12-27,Second Class,CUS-1587,Customer_42,Consumer,South,Technology,Keyboard,Keyboard - Technology,1776.94,2,0.0,323.0
ORD-3967,2022-09-25,2022-09-29,First Class,CUS-1877,Customer_80,Consumer,North,Technology,Mouse,Mouse - Technology,1843.23,2,0.0,449.43
ORD-3968,2023-12-13,2023-12-18,First Class,CUS-1431,Customer_377,Consumer,South,Furniture,Chair,Chair - Furniture,3121.39,4,0.15,308.27
ORD-3969,2022-03-06,2022-03-07,Standard Class,CUS-1928,Customer_375,Home Office,East,Furniture,Cabinet,Cabinet - Furniture,850.82,2,0.1,146.48
ORD-3970,2022-09-23,2022-09-24,Same Day,CUS-1151,Customer_165,Home Office,East,Technology,Monitor,Monitor - Technology,1042.26,2,0.0,253.73
ORD-3971,2024-03-19,2024-03-25,Same Day,CUS-1501,Customer_52,Consumer,South,Furniture,Cabinet,Cabinet - Furniture,1447.28,4,0.15,250.54
ORD-3972,2022-04-04,2022-04-09,Second Class,CUS-1885,Customer_429,Home Office,East,Furniture,Cabinet,Cabinet - Furniture,1536.37,4,0.0,217.53
ORD-3973,2024-11-27,2024-11-30,Second Class,CUS-1823,Customer_39,Consumer,Central,Furniture,Table,Table - Furniture,1939.64,3,0.15,246.22
ORD-3974,2022-03-01,2022-03-02,Standard Class,CUS-1512,Customer_79,Corporate,South,Office Supplies,Binders,Binders - Office Supplies,24.53,1,0.0,10.02
ORD-3975,2022-03-06,2022-03-11,Standard Class,CUS-1693,Customer_451,Corporate,North,Office Supplies,Paper,Paper - Office Supplies,358.21,9,0.0,111.17
ORD-3976,2023-06-08,2023-06-11,Second Class,CUS-1932,Customer_174,Corporate,South,Furniture,Cabinet,Cabinet - Furniture,1637.77,3,0.0,176.63
ORD-3977,2023-03-26,2023-03-31,Same Day,CUS-1639,Customer_413,Corporate,North,Office Supplies,Folders,Folders - Office Supplies,116.03,2,0.05,46.34
ORD-3978,2024-11-03,2024-11-08,First Class,CUS-1834,Customer_160,Consumer,Central,Furniture,Table,Table - Furniture,320.42,1,0.0,71.04
ORD-3979,2023-04-17,2023-04-23,Second Class,CUS-1891,Customer_324,Consumer,West,Technology,Laptop,Laptop - Technology,362.6,1,0.05,52.33
ORD-3980,2024-07-31,2024-08-03,Second Class,CUS-1375,Customer_386,Consumer,East,Furniture,Bookshelf,Bookshelf - Furniture,1279.28,3,0.1,195.66
ORD-3981,2022-09-13,2022-09-19,Same Day,CUS-1388,Customer_130,Consumer,East,Technology,Printer,Printer - Technology,336.22,1,0.1,50.68
ORD-3982,2022-06-24,2022-06-29,First Class,CUS-1906,Customer_318,Home Office,North,Technology,Laptop,Laptop - Technology,86.58,1,0.05,25.6
ORD-3983,2022-08-26,2022-08-29,First Class,CUS-1722,Customer_72,Home Office,West,Furniture,Cabinet,Cabinet - Furniture,1317.47,3,0.15,260.92
ORD-3984,2022-07-09,2022-07-13,Standard Class,CUS-1054,Customer_85,Home Office,East,Furniture,Bookshelf,Bookshelf - Furniture,735.88,2,0.0,88.4
ORD-3985,2024-07-29,2024-07-30,Same Day,CUS-1762,Customer_354,Consumer,East,Furniture,Bookshelf,Bookshelf - Furniture,697.91,3,0.0,131.14
ORD-3986,2023-08-23,2023-08-30,First Class,CUS-1493,Customer_182,Consumer,South,Office Supplies,Folders,Folders - Office Supplies,50.78,5,0.1,14.78
ORD-3987,2023-06-09,2023-06-14,Same Day,CUS-1783,Customer_337,Corporate,West,Office Supplies,Binders,Binders - Office Supplies,494.83,9,0.0,190.57
